ID	type
MA_55435g0010	gene
MA_55437g0010	gene
MA_55439g0010	gene
MA_55444g0010	gene
MA_554564g0010	gene
MA_5547390g0010	gene
MA_55475g0010	gene
MA_5548047g0010	gene
MA_55488g0010	gene
MA_5548g0010	gene
MA_5548g0020	gene
MA_55500g0010	gene
MA_55505g0010	gene
MA_555156g0010	gene
MA_55521g0010	gene
MA_55525g0010	gene
MA_55551g0010	gene
MA_5557g0010	gene
MA_55585g0010	gene
MA_5559782g0010	gene
MA_556095g0010	gene
MA_55619g0010	gene
MA_55622g0010	gene
MA_5562444g0010	gene
MA_556337g0010	gene
MA_556341g0010	gene
MA_556438g0010	gene
MA_556455g0010	gene
MA_5564564g0010	gene
MA_55646g0010	gene
MA_556510g0010	gene
MA_556549g0010	gene
MA_556608g0010	gene
MA_5566200g0010	gene
MA_55673g0010	gene
MA_556757g0010	gene
MA_556767g0010	gene
MA_55700g0010	gene
MA_5570215g0010	gene
MA_5570827g0010	gene
MA_5571g0010	gene
MA_557223g0010	gene
MA_5572982g0010	gene
MA_55730g0010	gene
MA_55756g0010	gene
MA_557759g0010	gene
MA_557825g0010	gene
MA_55789g0010	gene
MA_55790g0010	gene
MA_558129g0010	gene
MA_558137g0010	gene
MA_5581g0010	gene
MA_558226g0010	gene
MA_558352g0010	gene
MA_55839g0010	gene
MA_55851g0010	gene
MA_5587g0010	gene
MA_5587g0020	gene
MA_5588g0010	gene
MA_5589g0010	gene
MA_55902g0010	gene
MA_5590688g0010	gene
MA_55906g0010	gene
MA_55917g0010	gene
MA_55937g0010	gene
MA_55939g0010	gene
MA_559609g0010	gene
MA_55967g0010	gene
MA_5596g0010	gene
MA_5598306g0010	gene
MA_55987g0010	gene
MA_5599076g0010	gene
MA_55991g0010	gene
MA_5599g0020	gene
MA_560105g0010	gene
MA_56018g0010	gene
MA_5603210g0010	gene
MA_5603g0010	gene
MA_560534g0010	gene
MA_56062g0020	gene
MA_5608g0010	gene
MA_56094g0010	gene
MA_56102g0010	gene
MA_56115g0010	gene
MA_56119g0010	gene
MA_5611g0010	gene
MA_561217g0010	gene
MA_56128g0010	gene
MA_5612915g0010	gene
MA_56129g0010	gene
MA_56156g0010	gene
MA_56165g0010	gene
MA_5617441g0010	gene
MA_5618864g0010	gene
MA_561902g0010	gene
MA_561930g0010	gene
MA_56204g0010	gene
MA_56211g0010	gene
MA_56213g0010	gene
MA_5622761g0010	gene
MA_56227g0010	gene
MA_5624293g0010	gene
MA_56251g0010	gene
MA_562525g0010	gene
MA_56255g0010	gene
MA_56257g0010	gene
MA_56269g0010	gene
MA_56270g0010	gene
MA_5629699g0010	gene
MA_5629g0010	gene
MA_5630845g0010	gene
MA_56313g0010	gene
MA_563163g0010	gene
MA_56321g0010	gene
MA_56322g0010	gene
MA_5633g0010	gene
MA_56342g0010	gene
MA_563604g0010	gene
MA_56360g0010	gene
MA_56364g0010	gene
MA_563678g0010	gene
MA_5636874g0010	gene
MA_5637103g0010	gene
MA_563800g0010	gene
MA_56386g0010	gene
MA_5639274g0010	gene
MA_563992g0010	gene
MA_564112g0010	gene
MA_56411g0010	gene
MA_56412g0010	gene
MA_56416g0010	gene
MA_56430g0020	gene
MA_564355g0010	gene
MA_56436g0010	gene
MA_5644g0010	gene
MA_5645362g0010	gene
MA_564653g0010	gene
MA_5647722g0010	gene
MA_564894g0010	gene
MA_5649898g0010	gene
MA_56506g0010	gene
MA_565112g0010	gene
MA_565182g0010	gene
MA_5651g0010	gene
MA_565226g0010	gene
MA_565283g0010	gene
MA_565534g0010	gene
MA_56566g0010	gene
MA_565753g0010	gene
MA_5657g0020	gene
MA_56595g0010	gene
MA_5659g0010	gene
MA_566077g0010	gene
MA_566086g0010	gene
MA_566091g0010	gene
MA_566096g0010	gene
MA_5662489g0010	gene
MA_566264g0010	gene
MA_5664g0010	gene
MA_566616g0010	gene
MA_5668457g0010	gene
MA_56684g0010	gene
MA_56685g0010	gene
MA_56689g0010	gene
MA_5668g0010	gene
MA_56692g0010	gene
MA_566936g0010	gene
MA_56709g0010	gene
MA_5671428g0010	gene
MA_56714g0010	gene
MA_56717g0010	gene
MA_567306g0010	gene
MA_5673967g0010	gene
MA_5676077g0010	gene
MA_567674g0010	gene
MA_5679g0010	gene
MA_56805g0010	gene
MA_5680753g0010	gene
MA_5681731g0010	gene
MA_568254g0010	gene
MA_56828g0010	gene
MA_568309g0010	gene
MA_568538g0010	gene
MA_56856g0010	gene
MA_5688g0010	gene
MA_56894g0010	gene
MA_56899g0010	gene
MA_5690312g0010	gene
MA_56906g0010	gene
MA_5690g0010	gene
MA_56911g0010	gene
MA_56912g0020	gene
MA_56916g0010	gene
MA_569209g0010	gene
MA_56928g0010	gene
MA_5692971g0010	gene
MA_569386g0010	gene
MA_5693g0010	gene
MA_569412g0010	gene
MA_5694926g0010	gene
MA_569534g0010	gene
MA_5697534g0010	gene
MA_5699g0010	gene
MA_57003g0010	gene
MA_57006g0010	gene
MA_57007g0010	gene
MA_5701613g0010	gene
MA_5701614g0010	gene
MA_570170g0010	gene
MA_5701g0010	gene
MA_570300g0010	gene
MA_5704333g0010	gene
MA_57048g0010	gene
MA_5705106g0010	gene
MA_5706806g0010	gene
MA_570851g0010	gene
MA_570893g0010	gene
MA_57096g0010	gene
MA_57103g0010	gene
MA_571079g0010	gene
MA_5711291g0010	gene
MA_57116g0010	gene
MA_571401g0010	gene
MA_57146g0010	gene
MA_571554g0010	gene
MA_5715g0010	gene
MA_57173g0020	gene
MA_57173g0030	gene
MA_5719760g0010	gene
MA_57200g0010	gene
MA_57211g0010	gene
MA_5723197g0010	gene
MA_57244g0010	gene
MA_5724g0010	gene
MA_57254g0010	gene
MA_57262g0010	gene
MA_572686g0010	gene
MA_572791g0010	gene
MA_57298g0010	gene
MA_5729963g0010	gene
MA_5730007g0010	gene
MA_5732104g0010	gene
MA_5732482g0010	gene
MA_573304g0010	gene
MA_573449g0010	gene
MA_573469g0010	gene
MA_573521g0010	gene
MA_5735g0010	gene
MA_57381g0010	gene
MA_57391g0010	gene
MA_57395g0010	gene
MA_57399g0010	gene
MA_57399g0020	gene
MA_5740022g0010	gene
MA_5740g0010	gene
MA_5741113g0010	gene
MA_57417g0010	gene
MA_57426g0010	gene
MA_57429g0010	gene
MA_57437g0010	gene
MA_574381g0010	gene
MA_57441g0010	gene
MA_5744261g0010	gene
MA_57449g0010	gene
MA_57453g0010	gene
MA_57459g0010	gene
MA_5747439g0010	gene
MA_574799g0010	gene
MA_57485g0010	gene
MA_57501g0010	gene
MA_5751448g0010	gene
MA_5752019g0010	gene
MA_5752096g0010	gene
MA_575381g0010	gene
MA_575444g0010	gene
MA_57561g0010	gene
MA_5757299g0010	gene
MA_57579g0010	gene
MA_57592g0010	gene
MA_575g0010	gene
MA_57615g0010	gene
MA_5762206g0010	gene
MA_57628g0020	gene
MA_5763106g0010	gene
MA_57642g0020	gene
MA_576621g0010	gene
MA_5766675g0010	gene
MA_57676g0010	gene
MA_57678g0010	gene
MA_5767929g0010	gene
MA_5767g0010	gene
MA_57689g0010	gene
MA_57689g0020	gene
MA_5769532g0010	gene
MA_5769g0010	gene
MA_57703g0010	gene
MA_57712g0010	gene
MA_57712g0020	gene
MA_57716g0010	gene
MA_57718g0010	gene
MA_577287g0010	gene
MA_577291g0010	gene
MA_577306g0010	gene
MA_57732g0010	gene
MA_57733g0010	gene
MA_57733g0020	gene
MA_5773601g0010	gene
MA_57750g0010	gene
MA_577515g0010	gene
MA_5775g0010	gene
MA_577712g0010	gene
MA_57785g0010	gene
MA_57791g0010	gene
MA_57799g0010	gene
MA_5779g0010	gene
MA_577g0010	gene
MA_578029g0010	gene
MA_5780742g0010	gene
MA_578116g0010	gene
MA_5781602g0010	gene
MA_57835g0010	gene
MA_578469g0010	gene
MA_57846g0010	gene
MA_5785604g0010	gene
MA_5786376g0010	gene
MA_57869g0010	gene
MA_57875g0010	gene
MA_5788g0010	gene
MA_5789309g0010	gene
MA_57899g0010	gene
MA_5790720g0010	gene
MA_579177g0010	gene
MA_57919g0010	gene
MA_5791g0010	gene
MA_57932g0010	gene
MA_579359g0010	gene
MA_579484g0010	gene
MA_579499g0010	gene
MA_5795686g0010	gene
MA_57964g0010	gene
MA_5797728g0010	gene
MA_57988g0010	gene
MA_579918g0010	gene
MA_58006g0010	gene
MA_580238g0010	gene
MA_58036g0010	gene
MA_580412g0010	gene
MA_5805979g0010	gene
MA_5806734g0010	gene
MA_580707g0010	gene
MA_580901g0010	gene
MA_580945g0010	gene
MA_58098g0010	gene
MA_58111g0010	gene
MA_58118g0010	gene
MA_58122g0010	gene
MA_58127g0010	gene
MA_5813659g0010	gene
MA_58143g0010	gene
MA_581490g0010	gene
MA_58159g0010	gene
MA_5816145g0010	gene
MA_581786g0010	gene
MA_5817961g0010	gene
MA_581808g0010	gene
MA_5818965g0010	gene
MA_58192g0010	gene
MA_5820275g0010	gene
MA_58210g0010	gene
MA_5821182g0010	gene
MA_58237g0020	gene
MA_58239g0010	gene
MA_58249g0010	gene
MA_58266g0010	gene
MA_58275g0010	gene
MA_58284g0010	gene
MA_58293g0010	gene
MA_582941g0010	gene
MA_5829756g0010	gene
MA_5829g0010	gene
MA_583058g0010	gene
MA_583090g0010	gene
MA_5832218g0010	gene
MA_58335g0010	gene
MA_58340g0010	gene
MA_5834239g0010	gene
MA_583487g0010	gene
MA_58353g0010	gene
MA_583636g0010	gene
MA_5836g0010	gene
MA_583837g0010	gene
MA_5838759g0010	gene
MA_5838g0010	gene
MA_5838g0020	gene
MA_5840613g0010	gene
MA_584078g0010	gene
MA_5840953g0010	gene
MA_5840g0010	gene
MA_58416g0010	gene
MA_58418g0010	gene
MA_584228g0010	gene
MA_58424g0010	gene
MA_58429g0010	gene
MA_584406g0010	gene
MA_58442g0010	gene
MA_5845013g0010	gene
MA_584616g0010	gene
MA_58476g0010	gene
MA_5847g0010	gene
MA_5847g0020	gene
MA_5849416g0010	gene
MA_5849g0010	gene
MA_5850213g0010	gene
MA_58502g0010	gene
MA_58502g0020	gene
MA_58518g0010	gene
MA_585215g0010	gene
MA_58522g0010	gene
MA_5852396g0010	gene
MA_5853347g0010	gene
MA_585362g0010	gene
MA_58536g0010	gene
MA_5853g0010	gene
MA_5854361g0010	gene
MA_5855236g0010	gene
MA_585559g0010	gene
MA_585628g0010	gene
MA_585675g0010	gene
MA_5856g0010	gene
MA_585707g0010	gene
MA_58582g0010	gene
MA_5859416g0010	gene
MA_5859g0010	gene
MA_5861492g0010	gene
MA_58624g0010	gene
MA_58645g0010	gene
MA_5864g0010	gene
MA_58651g0010	gene
MA_58652g0010	gene
MA_58673g0010	gene
MA_586908g0010	gene
MA_586930g0010	gene
MA_58693g0010	gene
MA_5869456g0010	gene
MA_586957g0010	gene
MA_58704g0010	gene
MA_587078g0010	gene
MA_5871027g0010	gene
MA_58710g0010	gene
MA_5872796g0010	gene
MA_5873226g0010	gene
MA_5873g0010	gene
MA_58746g0010	gene
MA_587488g0010	gene
MA_587689g0010	gene
MA_58772g0010	gene
MA_587787g0010	gene
MA_58783g0010	gene
MA_58789g0010	gene
MA_5879825g0010	gene
MA_5879g0010	gene
MA_5879g0020	gene
MA_5880643g0010	gene
MA_588097g0010	gene
MA_58825g0010	gene
MA_58836g0010	gene
MA_5883g0010	gene
MA_58851g0010	gene
MA_5885250g0010	gene
MA_588533g0010	gene
MA_58855g0010	gene
MA_588610g0010	gene
MA_58863g0010	gene
MA_58875g0010	gene
MA_58890g0010	gene
MA_5889168g0010	gene
MA_588952g0010	gene
MA_58914g0010	gene
MA_5892155g0010	gene
MA_58934g0010	gene
MA_58957g0010	gene
MA_589595g0010	gene
MA_5896780g0010	gene
MA_589691g0010	gene
MA_58974g0010	gene
MA_58974g0020	gene
MA_58978g0010	gene
MA_58982g0010	gene
MA_5898g0030	gene
MA_589906g0010	gene
MA_58990g0010	gene
MA_58991g0010	gene
MA_590086g0010	gene
MA_590299g0010	gene
MA_59029g0010	gene
MA_590383g0010	gene
MA_5904681g0010	gene
MA_5904g0010	gene
MA_59064g0020	gene
MA_5909844g0010	gene
MA_59109g0010	gene
MA_591215g0010	gene
MA_59148g0010	gene
MA_591608g0010	gene
MA_5916772g0010	gene
MA_59170g0010	gene
MA_591873g0010	gene
MA_59187g0010	gene
MA_5918g0010	gene
MA_592115g0010	gene
MA_59211g0010	gene
MA_59214g0010	gene
MA_5922351g0010	gene
MA_59230g0010	gene
MA_59235g0010	gene
MA_592495g0010	gene
MA_592513g0010	gene
MA_592562g0010	gene
MA_5925983g0010	gene
MA_5926876g0010	gene
MA_5929552g0010	gene
MA_592959g0010	gene
MA_59298g0010	gene
MA_59317g0010	gene
MA_593288g0010	gene
MA_5934752g0010	gene
MA_5934993g0010	gene
MA_59360g0010	gene
MA_59375g0010	gene
MA_5937603g0010	gene
MA_5937864g0010	gene
MA_5937g0010	gene
MA_593828g0010	gene
MA_59385g0010	gene
MA_5939661g0010	gene
MA_593g0010	gene
MA_594047g0010	gene
MA_59415g0010	gene
MA_59421g0010	gene
MA_59424g0010	gene
MA_5943499g0010	gene
MA_59438g0010	gene
MA_59443g0010	gene
MA_59480g0010	gene
MA_59485g0010	gene
MA_59489g0010	gene
MA_59492g0010	gene
MA_5949706g0010	gene
MA_594g0010	gene
MA_59505g0010	gene
MA_595085g0010	gene
MA_5950g0010	gene
MA_595151g0010	gene
MA_5951905g0010	gene
MA_595253g0010	gene
MA_5952g0010	gene
MA_595363g0010	gene
MA_595526g0010	gene
MA_595620g0010	gene
MA_595643g0010	gene
MA_595725g0010	gene
MA_59576g0010	gene
MA_59599g0010	gene
MA_59627g0010	gene
MA_596288g0010	gene
MA_596312g0010	gene
MA_59635g0010	gene
MA_59638g0010	gene
MA_5963g0010	gene
MA_5964104g0010	gene
MA_5964g0010	gene
MA_596516g0010	gene
MA_5968823g0010	gene
MA_59688g0010	gene
MA_5969116g0010	gene
MA_59693g0010	gene
MA_5969488g0010	gene
MA_5970350g0010	gene
MA_5971026g0020	gene
MA_59717g0020	gene
MA_5972053g0010	gene
MA_59732g0010	gene
MA_59733g0010	gene
MA_597456g0010	gene
MA_59773g0010	gene
MA_5978g0010	gene
MA_5978g0020	gene
MA_59794g0010	gene
MA_597g0020	gene
MA_598063g0010	gene
MA_598152g0010	gene
MA_5981825g0010	gene
MA_5981g0010	gene
MA_598246g0010	gene
MA_5982g0010	gene
MA_598515g0010	gene
MA_5985171g0010	gene
MA_598524g0010	gene
MA_59883g0010	gene
MA_5988g0010	gene
MA_59900g0010	gene
MA_5991099g0010	gene
MA_59913g0010	gene
MA_599199g0010	gene
MA_5992036g0010	gene
MA_59925g0010	gene
MA_599270g0010	gene
MA_59941g0010	gene
MA_59943g0010	gene
MA_5995041g0010	gene
MA_59950g0010	gene
MA_599566g0010	gene
MA_599646g0010	gene
MA_599784g0010	gene
MA_59984g0010	gene
MA_5999197g0010	gene
MA_599940g0010	gene
MA_59994g0010	gene
MA_5g0010	gene
MA_5g0040	gene
MA_600107g0010	gene
MA_600138g0010	gene
MA_600146g0010	gene
MA_60015g0010	gene
MA_60018g0010	gene
MA_600368g0010	gene
MA_60036g0010	gene
MA_6006052g0010	gene
MA_60060g0010	gene
MA_6006121g0010	gene
MA_60062g0010	gene
MA_60075g0010	gene
MA_6008771g0010	gene
MA_60111g0010	gene
MA_601123g0010	gene
MA_601125g0010	gene
MA_601142g0010	gene
MA_601245g0010	gene
MA_601267g0010	gene
MA_6012756g0010	gene
MA_601304g0010	gene
MA_60133g0010	gene
MA_60139g0010	gene
MA_60149g0020	gene
MA_601599g0010	gene
MA_601610g0010	gene
MA_601771g0010	gene
MA_601786g0010	gene
MA_60183g0010	gene
MA_6018522g0010	gene
MA_60192g0010	gene
MA_6019571g0010	gene
MA_6019873g0010	gene
MA_602026g0010	gene
MA_602116g0010	gene
MA_60222g0010	gene
MA_60257g0010	gene
MA_6025923g0010	gene
MA_60265g0010	gene
MA_602728g0010	gene
MA_602830g0010	gene
MA_6029434g0010	gene
MA_6029637g0010	gene
MA_60296g0010	gene
MA_602g0010	gene
MA_603008g0010	gene
MA_603032g0010	gene
MA_6031002g0010	gene
MA_6031g0010	gene
MA_60376g0010	gene
MA_60383g0010	gene
MA_6038628g0010	gene
MA_6038896g0010	gene
MA_60392g0010	gene
MA_604033g0010	gene
MA_604082g0010	gene
MA_604159g0010	gene
MA_604167g0010	gene
MA_6045359g0010	gene
MA_60457g0010	gene
MA_6045987g0010	gene
MA_604639g0010	gene
MA_60469g0010	gene
MA_6049528g0010	gene
MA_605073g0010	gene
MA_60513g0010	gene
MA_60518g0010	gene
MA_60527g0010	gene
MA_605391g0010	gene
MA_60543g0010	gene
MA_60546g0010	gene
MA_605637g0010	gene
MA_60564g0010	gene
MA_60574g0010	gene
MA_605776g0010	gene
MA_60583g0010	gene
MA_605913g0010	gene
MA_60598g0010	gene
MA_6060534g0010	gene
MA_60607g0010	gene
MA_60610g0010	gene
MA_60617g0010	gene
MA_60620g0010	gene
MA_6063124g0010	gene
MA_606492g0010	gene
MA_6064g0010	gene
MA_60651g0010	gene
MA_6067891g0010	gene
MA_6067g0010	gene
MA_6068098g0010	gene
MA_606858g0010	gene
MA_6069404g0010	gene
MA_6070012g0010	gene
MA_607280g0010	gene
MA_607295g0010	gene
MA_6073234g0010	gene
MA_60759g0010	gene
MA_607757g0020	gene
MA_6078142g0010	gene
MA_60781g0010	gene
MA_607856g0010	gene
MA_6078786g0010	gene
MA_60801g0010	gene
MA_608026g0010	gene
MA_608139g0010	gene
MA_6081481g0010	gene
MA_60825g0010	gene
MA_6082946g0010	gene
MA_60833g0010	gene
MA_6084994g0010	gene
MA_60853g0010	gene
MA_6087522g0010	gene
MA_608778g0010	gene
MA_60879g0010	gene
MA_608803g0010	gene
MA_60892g0010	gene
MA_6089g0010	gene
MA_6090479g0010	gene
MA_6091g0010	gene
MA_6091g0020	gene
MA_609236g0010	gene
MA_60924g0010	gene
MA_6093228g0010	gene
MA_609587g0010	gene
MA_6096479g0010	gene
MA_6096998g0010	gene
MA_609805g0010	gene
MA_60985g0010	gene
MA_61002g0010	gene
MA_6100g0010	gene
MA_61026g0010	gene
MA_61037g0010	gene
MA_61041g0010	gene
MA_61045g0010	gene
MA_6104g0010	gene
MA_6106155g0010	gene
MA_6106912g0010	gene
MA_610735g0010	gene
MA_61094g0010	gene
MA_6109g0010	gene
MA_61108g0010	gene
MA_6110g0010	gene
MA_611292g0010	gene
MA_61138g0010	gene
MA_6114g0010	gene
MA_61158g0010	gene
MA_611676g0010	gene
MA_6117134g0010	gene
MA_6117252g0010	gene
MA_6117665g0010	gene
MA_61180g0010	gene
MA_61184g0010	gene
MA_6118895g0010	gene
MA_611975g0010	gene
MA_6119g0010	gene
MA_612059g0010	gene
MA_61217g0010	gene
MA_6122032g0010	gene
MA_61232g0010	gene
MA_6123550g0010	gene
MA_61245g0010	gene
MA_6124811g0010	gene
MA_6124g0020	gene
MA_6125312g0010	gene
MA_6125650g0010	gene
MA_612592g0010	gene
MA_612626g0010	gene
MA_6126514g0010	gene
MA_6126791g0010	gene
MA_61272g0010	gene
MA_6127557g0010	gene
MA_612817g0010	gene
MA_6128248g0010	gene
MA_6130393g0010	gene
MA_61304g0010	gene
MA_6130513g0010	gene
MA_61306g0010	gene
MA_6131344g0010	gene
MA_613180g0010	gene
MA_61321g0010	gene
MA_61335g0010	gene
MA_6134g0010	gene
MA_61352g0010	gene
MA_61356g0010	gene
MA_613638g0010	gene
MA_613667g0010	gene
MA_6137g0010	gene
MA_6138333g0010	gene
MA_61409g0010	gene
MA_6141586g0010	gene
MA_6141g0010	gene
MA_61422g0020	gene
MA_614278g0020	gene
MA_6142g0020	gene
MA_61434g0010	gene
MA_614362g0010	gene
MA_61437g0010	gene
MA_61439g0010	gene
MA_61439g0020	gene
MA_6144979g0010	gene
MA_61451g0010	gene
MA_6145256g0010	gene
MA_6146025g0010	gene
MA_614634g0010	gene
MA_6146g0010	gene
MA_614726g0010	gene
MA_614767g0010	gene
MA_614794g0010	gene
MA_6148761g0010	gene
MA_61492g0010	gene
MA_614953g0010	gene
MA_6149868g0010	gene
MA_61502g0010	gene
MA_61503g0010	gene
MA_615077g0010	gene
MA_61508g0010	gene
MA_6150g0010	gene
MA_6150g0020	gene
MA_6152934g0010	gene
MA_61530g0010	gene
MA_6153g0010	gene
MA_615400g0010	gene
MA_61548g0010	gene
MA_6154g0010	gene
MA_615509g0010	gene
MA_61553g0010	gene
MA_61553g0020	gene
MA_615619g0010	gene
MA_6158311g0010	gene
MA_61605g0010	gene
MA_6160g0010	gene
MA_616184g0010	gene
MA_616192g0010	gene
MA_6161g0010	gene
MA_616235g0010	gene
MA_6162675g0010	gene
MA_616336g0010	gene
MA_61649g0010	gene
MA_616505g0010	gene
MA_616616g0010	gene
MA_616703g0010	gene
MA_6168g0010	gene
MA_6169512g0010	gene
MA_61717g0010	gene
MA_6172876g0010	gene
MA_6174661g0010	gene
MA_6175782g0010	gene
MA_61758g0010	gene
MA_6175g0010	gene
MA_6175g0020	gene
MA_6176566g0010	gene
MA_617741g0010	gene
MA_6179g0010	gene
MA_618027g0010	gene
MA_61809g0010	gene
MA_6181103g0010	gene
MA_618219g0010	gene
MA_618246g0010	gene
MA_618250g0010	gene
MA_6183884g0010	gene
MA_618433g0010	gene
MA_618473g0010	gene
MA_61848g0010	gene
MA_61849g0010	gene
MA_6187079g0010	gene
MA_61874g0010	gene
MA_61875g0010	gene
MA_618763g0010	gene
MA_61879g0010	gene
MA_6188268g0010	gene
MA_618881g0010	gene
MA_6189150g0010	gene
MA_618976g0010	gene
MA_6189g0010	gene
MA_619033g0010	gene
MA_619289g0010	gene
MA_61932g0010	gene
MA_619336g0010	gene
MA_61945g0010	gene
MA_6194g0010	gene
MA_6194g0020	gene
MA_61955g0010	gene
MA_6195g0010	gene
MA_6196g0010	gene
MA_6197040g0010	gene
MA_61973g0010	gene
MA_6197610g0010	gene
MA_6198238g0010	gene
MA_6198628g0010	gene
MA_61986g0010	gene
MA_6198g0010	gene
MA_6198g0020	gene
MA_6199g0020	gene
MA_62008g0010	gene
MA_62010g0010	gene
MA_62018g0010	gene
MA_62019g0010	gene
MA_62021g0010	gene
MA_62034g0010	gene
MA_620454g0010	gene
MA_62046g0010	gene
MA_6205g0020	gene
MA_620712g0010	gene
MA_6207758g0010	gene
MA_6207760g0010	gene
MA_62101g0010	gene
MA_62110g0010	gene
MA_62112g0010	gene
MA_6212404g0010	gene
MA_621260g0010	gene
MA_62128g0010	gene
MA_62134g0010	gene
MA_621373g0010	gene
MA_6215853g0010	gene
MA_621586g0010	gene
MA_621613g0010	gene
MA_62162g0010	gene
MA_621644g0010	gene
MA_62177g0010	gene
MA_62189g0010	gene
MA_6218g0010	gene
MA_621991g0010	gene
MA_6220625g0010	gene
MA_622084g0010	gene
MA_6221g0010	gene
MA_622231g0010	gene
MA_62239g0010	gene
MA_622611g0010	gene
MA_62264g0010	gene
MA_62267g0010	gene
MA_62279g0010	gene
MA_62286g0020	gene
MA_6229351g0010	gene
MA_622g0020	gene
MA_623002g0010	gene
MA_6230585g0010	gene
MA_62309g0010	gene
MA_623179g0010	gene
MA_62318g0020	gene
MA_62320g0010	gene
MA_6232270g0010	gene
MA_623308g0010	gene
MA_62342g0010	gene
MA_6234g0010	gene
MA_6235200g0010	gene
MA_623590g0010	gene
MA_62361g0010	gene
MA_62368g0010	gene
MA_623831g0010	gene
MA_62387g0010	gene
MA_62407g0010	gene
MA_6240990g0010	gene
MA_6241493g0010	gene
MA_6242441g0010	gene
MA_62438g0010	gene
MA_62451g0010	gene
MA_62451g0020	gene
MA_6246126g0010	gene
MA_62463g0010	gene
MA_62474g0010	gene
MA_624788g0010	gene
MA_6248g0010	gene
MA_6249287g0010	gene
MA_62500g0010	gene
MA_6251451g0010	gene
MA_625277g0010	gene
MA_625323g0010	gene
MA_625332g0010	gene
MA_62539g0010	gene
MA_625591g0010	gene
MA_6256298g0010	gene
MA_625682g0010	gene
MA_626006g0010	gene
MA_6260g0010	gene
MA_62616g0010	gene
MA_62621g0010	gene
MA_6262209g0010	gene
MA_6262426g0010	gene
MA_626270g0010	gene
MA_62640g0010	gene
MA_6264656g0010	gene
MA_62648g0010	gene
MA_6265261g0010	gene
MA_626674g0010	gene
MA_6266932g0010	gene
MA_62671g0010	gene
MA_62683g0010	gene
MA_6268g0020	gene
MA_626921g0010	gene
MA_62708g0010	gene
MA_62715g0010	gene
MA_6271831g0010	gene
MA_62726g0010	gene
MA_62758g0010	gene
MA_62766g0010	gene
MA_62768g0010	gene
MA_6277139g0010	gene
MA_62771g0010	gene
MA_627727g0020	gene
MA_6277g0010	gene
MA_627804g0010	gene
MA_62806g0010	gene
MA_62815g0010	gene
MA_62819g0010	gene
MA_628254g0010	gene
MA_628537g0010	gene
MA_62853g0010	gene
MA_6286334g0010	gene
MA_62865g0010	gene
MA_62876g0010	gene
MA_62890g0010	gene
MA_629009g0010	gene
MA_62904g0010	gene
MA_62909g0010	gene
MA_6291053g0010	gene
MA_6291g0010	gene
MA_62922g0010	gene
MA_629244g0010	gene
MA_629271g0010	gene
MA_62938g0010	gene
MA_629485g0010	gene
MA_629487g0010	gene
MA_62949g0010	gene
MA_62967g0010	gene
MA_6297260g0010	gene
MA_6297286g0010	gene
MA_629782g0010	gene
MA_62989g0010	gene
MA_629984g0010	gene
MA_629986g0010	gene
MA_62g0010	gene
MA_630042g0010	gene
MA_6300g0010	gene
MA_63024g0010	gene
MA_630261g0010	gene
MA_63026g0010	gene
MA_63040g0010	gene
MA_630428g0010	gene
MA_630451g0010	gene
MA_63048g0010	gene
MA_63054g0010	gene
MA_63057g0020	gene
MA_630582g0010	gene
MA_63061g0010	gene
MA_6306g0010	gene
MA_630721g0010	gene
MA_630758g0010	gene
MA_6307607g0010	gene
MA_6307g0010	gene
MA_63089g0010	gene
MA_63095g0010	gene
MA_63112g0010	gene
MA_631179g0010	gene
MA_6311818g0010	gene
MA_631234g0010	gene
MA_631270g0010	gene
MA_63139g0020	gene
MA_631760g0010	gene
MA_63194g0010	gene
MA_631g0010	gene
MA_6322496g0010	gene
MA_63231g0010	gene
MA_63239g0010	gene
MA_6324966g0010	gene
MA_6325189g0010	gene
MA_6326342g0010	gene
MA_63268g0010	gene
MA_6326g0010	gene
MA_63270g0010	gene
MA_6328003g0010	gene
MA_632994g0010	gene
MA_6329g0010	gene
MA_63309g0010	gene
MA_633198g0010	gene
MA_63321g0010	gene
MA_63321g0020	gene
MA_63326g0010	gene
MA_6333g0010	gene
MA_633407g0010	gene
MA_63342g0010	gene
MA_633438g0010	gene
MA_6335050g0010	gene
MA_63359g0010	gene
MA_6335g0010	gene
MA_63370g0010	gene
MA_633762g0010	gene
MA_633813g0010	gene
MA_633971g0010	gene
MA_634086g0010	gene
MA_6341004g0010	gene
MA_6343052g0010	gene
MA_63438g0010	gene
MA_63442g0010	gene
MA_634498g0010	gene
MA_63450g0010	gene
MA_63465g0010	gene
MA_63465g0020	gene
MA_63468g0010	gene
MA_6348298g0010	gene
MA_6348739g0010	gene
MA_63500g0010	gene
MA_635039g0010	gene
MA_63506g0010	gene
MA_635089g0010	gene
MA_63516g0010	gene
MA_63516g0020	gene
MA_63523g0010	gene
MA_6352707g0010	gene
MA_6353194g0010	gene
MA_635466g0010	gene
MA_6354g0010	gene
MA_63558g0010	gene
MA_6356698g0010	gene
MA_63572g0010	gene
MA_635762g0010	gene
MA_635781g0010	gene
MA_6357g0010	gene
MA_6358059g0010	gene
MA_63583g0010	gene
MA_6359g0010	gene
MA_635g0010	gene
MA_63611g0010	gene
MA_6362126g0010	gene
MA_6362g0020	gene
MA_636373g0010	gene
MA_636426g0010	gene
